study,study_role,study_short,case_id,construction,construction_display,construction_family,ansatz,envelope,duration_ns,total_gate_duration_ns,model_variant,include_chi_prime,n_active,target_family,target_kind,strict_process_fidelity,avg_gate_fidelity,cpsqr_process_fidelity,reduced_quartet_fidelity,full_quartet_fidelity,mean_residual_z_error_rad,mean_transverse_error_rad,parameter_count,target_parameter_count,artifact_path,notes,source_csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_smooth_x_na2_chiT3p0,native_direct_strict,direct,direct,native direct strict,gaussian,1056.3380281690138,1056.3380281690138,chi_plus_chiprime,True,2,smooth_x,ideal_sqr,0.998572022492582,0.9988576179940658,0.9995902951604524,0.99934857031937,0.9993485703193696,0.057436552744494,0.0341595709261039,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_smooth_x_na2_chiT3p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na2_chiT3p0,native_direct_strict,direct,direct,native direct strict,gaussian,1056.3380281690138,1056.3380281690138,chi_only,False,2,smooth_x,ideal_sqr,0.9985720221479332,0.9988576177183466,0.9995902958232108,0.9993485707112584,0.9993485707112584,0.0574366038280942,0.0341594405821337,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na2_chiT3p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na2_chiT5p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,2,smooth_x,ideal_sqr,0.9985425567443774,0.9988340453955018,0.999878317659481,0.9991870723440538,0.999187072344054,0.0366031260895265,0.051729113892614,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na2_chiT5p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_smooth_x_na2_chiT5p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1760.5633802816897,1760.5633802816897,chi_plus_chiprime,True,2,smooth_x,ideal_sqr,0.9985425567443774,0.9988340453955018,0.999878317659481,0.9991870723440538,0.999187072344054,0.0366031260895265,0.051729113892614,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_smooth_x_na2_chiT5p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_smooth_x_na2_chiT3p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1056.3380281690138,1056.3380281690138,chi_plus_chiprime,True,2,smooth_x,ideal_sqr,0.9983026188778366,0.9986420951022692,0.999802524764314,0.9990814572010782,0.9990814572010782,0.0397985604625639,0.0548599638693783,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_smooth_x_na2_chiT3p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na2_chiT3p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1056.3380281690138,1056.3380281690138,chi_only,False,2,smooth_x,ideal_sqr,0.9983026188778366,0.9986420951022692,0.999802524764314,0.9990814572010782,0.9990814572010782,0.0397985604625639,0.0548599638693783,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na2_chiT3p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_smooth_x_na2_chiT4p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1408.450704225352,1408.450704225352,chi_plus_chiprime,True,2,smooth_x,ideal_sqr,0.9981870102713544,0.9985496082170836,0.9994665015039468,0.9990875423344888,0.9990875423344886,0.0639035796985407,0.0452254567462878,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_smooth_x_na2_chiT4p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na2_chiT4p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1408.450704225352,1408.450704225352,chi_only,False,2,smooth_x,ideal_sqr,0.9981869700081868,0.9985495760065494,0.9994671495400486,0.999086798852665,0.999086798852665,0.0638787400673129,0.0452790834910967,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na2_chiT4p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na2_chiT4p0,native_direct_strict,direct,direct,native direct strict,gaussian,1408.450704225352,1408.450704225352,chi_only,False,2,smooth_x,ideal_sqr,0.998181040236276,0.9985448321890208,0.9993780479662268,0.9991049014357632,0.9991049014357634,0.0667236033549973,0.0414028540059729,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na2_chiT4p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_smooth_x_na2_chiT4p0,native_direct_strict,direct,direct,native direct strict,gaussian,1408.450704225352,1408.450704225352,chi_plus_chiprime,True,2,smooth_x,ideal_sqr,0.9981810389603004,0.9985448311682404,0.9993780293772332,0.9991049029323508,0.9991049029323508,0.0667239442892893,0.0414025783030552,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_smooth_x_na2_chiT4p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT6p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,2112.676056338028,2112.676056338028,chi_only,False,3,smooth_x,ideal_sqr,0.9974970162702832,0.9978545853745284,0.9990028235178572,0.998795741201723,0.9987957412017232,0.0546557476978237,0.0549715892999683,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT6p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT6p0,native_direct_strict,direct,direct,native direct strict,gaussian,2112.676056338028,2112.676056338028,chi_only,False,3,smooth_x,ideal_sqr,0.9974903599242492,0.9978488799350708,0.9989053094898288,0.9988154942801044,0.9988154942801044,0.0579416156829903,0.0516988221438879,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT6p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT5p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,3,smooth_x,ideal_sqr,0.9968302507963968,0.9972830721111972,0.9987298948427308,0.998413099018532,0.998413099018532,0.0651475096056021,0.0641703391811161,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT5p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT5p0,native_direct_strict,direct,direct,native direct strict,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,3,smooth_x,ideal_sqr,0.9968213560587652,0.99727544805037,0.9986023529795728,0.9984396255221992,0.9984396255221992,0.0689952027942677,0.0602887246150546,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT5p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_staggered_x_na2_chiT5p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1760.5633802816897,1760.5633802816897,chi_plus_chiprime,True,2,staggered_x,ideal_sqr,0.996124069710574,0.9968992557684592,0.9994514137835298,0.9980473539872242,0.998047353987224,0.0829952043441972,0.0455663965175139,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_staggered_x_na2_chiT5p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_staggered_x_na2_chiT5p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,2,staggered_x,ideal_sqr,0.9961240697105116,0.9968992557684092,0.9994514137838618,0.998047353985958,0.998047353985958,0.082995204339921,0.0455663965300006,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_staggered_x_na2_chiT5p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_plus_chiprime_staggered_x_na2_chiT5p0,native_direct_strict,direct,direct,native direct strict,gaussian,1760.5633802816897,1760.5633802816897,chi_plus_chiprime,True,2,staggered_x,ideal_sqr,0.996116955898385,0.996893564718708,0.999362039310718,0.998069180060803,0.9980691800608033,0.0848711084885926,0.041413330563984,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_staggered_x_na2_chiT5p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_staggered_x_na2_chiT5p0,native_direct_strict,direct,direct,native direct strict,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,2,staggered_x,ideal_sqr,0.996116955218112,0.9968935641744896,0.9993620387811506,0.9980691808719075,0.9980691808719078,0.084871336799854,0.0414130740731746,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_staggered_x_na2_chiT5p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT3p0,reduced_unitary_direct,direct,direct,reduced unitary direct,gaussian,1056.3380281690138,1056.3380281690138,chi_only,False,3,smooth_x,ideal_sqr,0.9959817609584594,0.9965557951072508,0.998714681695312,0.9980260259528252,0.9980260259528254,0.0801198222676699,0.0705564122376196,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT3p0_reduced_unitary_direct.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT3p0,native_direct_strict,direct,direct,native direct strict,gaussian,1056.3380281690138,1056.3380281690138,chi_only,False,3,smooth_x,ideal_sqr,0.9959700594470168,0.9965457652403,0.9985603723511046,0.9980600964649728,0.9980600964649726,0.084401549792835,0.0658035575832584,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT3p0_native_direct_strict.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_smooth_x_na3_chiT5p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,3,smooth_x,ideal_sqr,0.995737991188617,0.9963468495902432,0.999228812580966,0.9975852808249428,0.9975852808249428,0.0632203861204512,0.073109764067543,9,6,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_smooth_x_na3_chiT5p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
native_rich_multitone_sqr_cpsqr_feasibility,new,native-rich extension,chi_only_staggered_x_na2_chiT5p0,gaussian_seed,direct seed,direct,gaussian seed,gaussian,1760.5633802816897,1760.5633802816897,chi_only,False,2,staggered_x,ideal_sqr,0.9956438478016676,0.996515078241334,0.9995764156133876,0.9977784246246716,0.9977784246246716,0.1033416511787182,0.0510475127348806,6,4,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_only_staggered_x_na2_chiT5p0_gaussian_seed.json,full_ideal_sqr_success,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\data\study_results.csv
